TimeStamp,Detector,Bit received,Bit index(/1250),Bit index(%ile) (1250),Index of predicted bit,Bit predicted 700 first bit 0 (1250),Bit predicted 700 first bit 1 (1250),Bit index(/2500),Bit index(%ile) (2500),Bit predicted 700 first bit 0 (2500),Bit predicted 700 first bit 1 (2500)
89839,2,1,71,1089,72,1,0,35,2339,1,
25941,2,1,20,941,21,0,1,10,941,1,
53888,2,1,43,138,44,1,0,21,1388,1,
83814,3,0,67,64,67,0,1,33,1314,0,
2657,3,0,2,157,3,0,1,1,157,1,
29327,2,1,23,577,24,1,0,11,1827,1,
88372,3,0,70,872,71,0,1,35,872,1,
88699,3,0,70,1199,72,1,0,35,1199,0,
88475,2,1,70,975,71,0,1,35,975,1,
27023,2,1,21,773,22,1,0,10,2023,1,
16677,3,0,13,427,14,1,0,6,1677,1,
61863,3,0,49,613,50,1,0,24,1863,1,
26782,2,1,21,532,22,1,0,10,1782,1,
98243,2,1,78,743,79,0,1,39,743,1,
60660,3,0,48,660,49,0,1,24,660,1,
40128,2,1,32,128,33,0,1,16,128,1,
46586,2,1,37,336,38,1,0,18,1586,1,
96831,2,1,77,581,78,1,0,38,1831,1,
77752,2,1,62,252,63,0,1,31,252,1,
42117,3,0,33,867,34,1,0,16,2117,1,
79905,2,1,63,1155,65,0,1,31,2405,0,
16249,2,1,12,1249,14,1,0,6,1249,0,
45950,3,0,36,950,37,0,1,18,950,1,
2314,2,1,1,1064,2,1,0,0,2314,1,
27355,3,0,21,1105,23,0,1,10,2355,0,
40338,2,1,32,338,33,0,1,16,338,1,
93666,3,0,74,1166,76,1,0,37,1166,0,
34382,3,0,27,632,28,1,0,13,1882,1,
46231,2,1,36,1231,38,1,0,18,1231,0,
19250,2,1,15,500,16,1,0,7,1750,1,
87537,2,1,70,37,70,1,0,35,37,0,
61842,2,1,49,592,50,1,0,24,1842,1,
58248,3,0,46,748,47,0,1,23,748,1,
64011,2,1,51,261,52,1,0,25,1511,1,
24456,3,0,19,706,20,1,0,9,1956,1,
44737,3,0,35,987,36,1,0,17,2237,1,
23534,2,1,18,1034,19,0,1,9,1034,1,
17640,3,0,14,140,15,0,1,7,140,1,
81200,2,1,64,1200,66,1,0,32,1200,0,
79870,2,1,63,1120,65,0,1,31,2370,0,
93063,2,1,74,563,75,0,1,37,563,1,
46006,3,0,36,1006,37,0,1,18,1006,1,
76462,3,0,61,212,62,1,0,30,1462,1,
72199,2,1,57,949,58,1,0,28,2199,1,
93965,2,1,75,215,76,1,0,37,1465,1,
87175,2,1,69,925,70,1,0,34,2175,1,
57696,2,1,46,196,47,0,1,23,196,1,
48960,2,1,39,210,40,1,0,19,1460,1,
59493,3,0,47,743,48,1,0,23,1993,1,
36765,2,1,29,515,30,1,0,14,1765,1,
32414,3,0,25,1164,27,0,1,12,2414,0,
46590,2,1,37,340,38,1,0,18,1590,1,
76028,2,1,60,1028,61,0,1,30,1028,1,
25709,2,1,20,709,21,0,1,10,709,1,
98132,2,1,78,632,79,0,1,39,632,1,
4669,3,0,3,919,4,1,0,1,2169,1,
74633,3,0,59,883,60,1,0,29,2133,1,
68657,2,1,54,1157,56,1,0,27,1157,0,
1296,2,1,1,46,1,0,1,0,1296,0,
12594,2,1,10,94,10,1,0,5,94,0,
64158,3,0,51,408,52,1,0,25,1658,1,
63287,3,0,50,787,51,0,1,25,787,1,
1884,3,0,1,634,2,1,0,0,1884,1,
28005,2,1,22,505,23,0,1,11,505,1,
50068,2,1,40,68,40,1,0,20,68,0,
71716,3,0,57,466,58,1,0,28,1716,1,
56578,2,1,45,328,46,1,0,22,1578,1,
8459,2,1,6,959,7,0,1,3,959,1,
9773,2,1,7,1023,8,1,0,3,2273,1,
88858,3,0,71,108,72,1,0,35,1358,1,
34650,2,1,27,900,28,1,0,13,2150,1,
34988,3,0,27,1238,29,0,1,13,2488,0,
32144,3,0,25,894,26,1,0,12,2144,1,
63696,2,1,50,1196,52,1,0,25,1196,0,
92192,2,1,73,942,74,1,0,36,2192,1,
80329,3,0,64,329,65,0,1,32,329,1,
14334,3,0,11,584,12,1,0,5,1834,1,
14355,3,0,11,605,12,1,0,5,1855,1,
81946,3,0,65,696,66,1,0,32,1946,1,
42796,2,1,34,296,35,0,1,17,296,1,
78124,2,1,62,624,63,0,1,31,624,1,
36684,2,1,29,434,30,1,0,14,1684,1,
45656,2,1,36,656,37,0,1,18,656,1,
59073,3,0,47,323,48,1,0,23,1573,1,
54313,3,0,43,563,44,1,0,21,1813,1,
87834,3,0,70,334,71,0,1,35,334,1,
98260,3,0,78,760,79,0,1,39,760,1,
19552,2,1,15,802,16,1,0,7,2052,1,
72748,2,1,58,248,59,0,1,29,248,1,
53486,2,1,42,986,43,0,1,21,986,1,
41015,3,0,32,1015,33,0,1,16,1015,1,
92225,2,1,73,975,74,1,0,36,2225,1,
55771,3,0,44,771,45,0,1,22,771,1,
13726,2,1,10,1226,12,1,0,5,1226,0,
37990,2,1,30,490,31,0,1,15,490,1,
61540,2,1,49,290,50,1,0,24,1540,1,
12768,3,0,10,268,11,0,1,5,268,1,
47124,3,0,37,874,38,1,0,18,2124,1,
54167,3,0,43,417,44,1,0,21,1667,1,
77555,2,1,62,55,62,1,0,31,55,0,
80483,3,0,64,483,65,0,1,32,483,1,
31774,2,1,25,524,26,1,0,12,1774,1,
5462,3,0,4,462,5,0,1,2,462,1,
49549,3,0,39,799,40,1,0,19,2049,1,
79090,3,0,63,340,64,1,0,31,1590,1,
16786,3,0,13,536,14,1,0,6,1786,1,
16361,3,0,13,111,14,1,0,6,1361,1,
79849,2,1,63,1099,64,1,0,31,2349,1,
18117,2,1,14,617,15,0,1,7,617,1,
93192,2,1,74,692,75,0,1,37,692,1,
33425,3,0,26,925,27,0,1,13,925,1,
83539,2,1,66,1039,67,0,1,33,1039,1,
28390,2,1,22,890,23,0,1,11,890,1,
88912,3,0,71,162,72,1,0,35,1412,1,
14060,3,0,11,310,12,1,0,5,1560,1,
95439,3,0,76,439,77,0,1,38,439,1,
61909,3,0,49,659,50,1,0,24,1909,1,
53943,2,1,43,193,44,1,0,21,1443,1,
56335,2,1,45,85,45,0,1,22,1335,0,
74878,2,1,59,1128,61,0,1,29,2378,0,
13909,3,0,11,159,12,1,0,5,1409,1,
31295,3,0,25,45,25,0,1,12,1295,0,
17536,3,0,14,36,14,1,0,7,36,0,
73753,2,1,59,3,59,0,1,29,1253,0,
56829,3,0,45,579,46,1,0,22,1829,1,
49486,2,1,39,736,40,1,0,19,1986,1,
1924,3,0,1,674,2,1,0,0,1924,1,
85558,3,0,68,558,69,0,1,34,558,1,
92410,2,1,73,1160,75,0,1,36,2410,0,
31381,3,0,25,131,26,1,0,12,1381,1,
71655,3,0,57,405,58,1,0,28,1655,1,
75151,2,1,60,151,61,0,1,30,151,1,
22570,2,1,18,70,18,1,0,9,70,0,
56365,2,1,45,115,46,1,0,22,1365,1,
44507,3,0,35,757,36,1,0,17,2007,1,
3938,2,1,3,188,4,1,0,1,1438,1,
17752,3,0,14,252,15,0,1,7,252,1,
14684,2,1,11,934,12,1,0,5,2184,1,
11532,3,0,9,282,10,1,0,4,1532,1,
5330,2,1,4,330,5,0,1,2,330,1,
29836,3,0,23,1086,24,1,0,11,2336,1,
30912,2,1,24,912,25,0,1,12,912,1,
34208,2,1,27,458,28,1,0,13,1708,1,
49430,3,0,39,680,40,1,0,19,1930,1,
51240,2,1,40,1240,42,1,0,20,1240,0,
13616,2,1,10,1116,12,1,0,5,1116,0,
88981,3,0,71,231,72,1,0,35,1481,1,
54156,3,0,43,406,44,1,0,21,1656,1,
36589,2,1,29,339,30,1,0,14,1589,1,
62916,3,0,50,416,51,0,1,25,416,1,
86593,3,0,69,343,70,1,0,34,1593,1,
65977,2,1,52,977,53,0,1,26,977,1,
43966,2,1,35,216,36,1,0,17,1466,1,
77232,2,1,61,982,62,1,0,30,2232,1,
87358,2,1,69,1108,71,0,1,34,2358,0,
33264,2,1,26,764,27,0,1,13,764,1,
77820,3,0,62,320,63,0,1,31,320,1,
97155,3,0,77,905,78,1,0,38,2155,1,
26451,3,0,21,201,22,1,0,10,1451,1,
13864,3,0,11,114,12,1,0,5,1364,1,
87708,3,0,70,208,71,0,1,35,208,1,
52242,3,0,41,992,42,1,0,20,2242,1,
78426,2,1,62,926,63,0,1,31,926,1,
86306,3,0,69,56,69,0,1,34,1306,0,
19688,2,1,15,938,16,1,0,7,2188,1,
44523,3,0,35,773,36,1,0,17,2023,1,
4836,2,1,3,1086,4,1,0,1,2336,1,
45375,2,1,36,375,37,0,1,18,375,1,
36225,3,0,28,1225,30,1,0,14,1225,0,
24525,2,1,19,775,20,1,0,9,2025,1,
72316,2,1,57,1066,58,1,0,28,2316,1,
85104,3,0,68,104,69,0,1,34,104,1,
13507,2,1,10,1007,11,0,1,5,1007,1,
98004,2,1,78,504,79,0,1,39,504,1,
71071,2,1,56,1071,57,0,1,28,1071,1,
77993,3,0,62,493,63,0,1,31,493,1,
36678,3,0,29,428,30,1,0,14,1678,1,
18666,3,0,14,1166,16,1,0,7,1166,0,
9266,3,0,7,516,8,1,0,3,1766,1,
45880,2,1,36,880,37,0,1,18,880,1,
75413,3,0,60,413,61,0,1,30,413,1,
48359,3,0,38,859,39,0,1,19,859,1,
33255,2,1,26,755,27,0,1,13,755,1,
8,3,0,0,8,0,1,0,0,8,0,
83679,3,0,66,1179,68,1,0,33,1179,0,
58991,3,0,47,241,48,1,0,23,1491,1,
10448,3,0,8,448,9,0,1,4,448,1,
39730,3,0,31,980,32,1,0,15,2230,1,
70988,3,0,56,988,57,0,1,28,988,1,
39562,3,0,31,812,32,1,0,15,2062,1,
72985,3,0,58,485,59,0,1,29,485,1,
4571,2,1,3,821,4,1,0,1,2071,1,
64005,3,0,51,255,52,1,0,25,1505,1,
75940,2,1,60,940,61,0,1,30,940,1,
53821,2,1,43,71,43,0,1,21,1321,0,
84855,2,1,67,1105,69,0,1,33,2355,0,
29301,2,1,23,551,24,1,0,11,1801,1,
93519,2,1,74,1019,75,0,1,37,1019,1,
38656,3,0,30,1156,32,1,0,15,1156,0,
89950,2,1,71,1200,73,0,1,35,2450,0,
61684,3,0,49,434,50,1,0,24,1684,1,
25815,2,1,20,815,21,0,1,10,815,1,
82962,3,0,66,462,67,0,1,33,462,1,
61678,3,0,49,428,50,1,0,24,1678,1,
62418,3,0,49,1168,51,0,1,24,2418,0,
90835,2,1,72,835,73,0,1,36,835,1,
64415,2,1,51,665,52,1,0,25,1915,1,
22120,3,0,17,870,18,1,0,8,2120,1,
87462,3,0,69,1212,71,0,1,34,2462,0,
90479,2,1,72,479,73,0,1,36,479,1,
23411,2,1,18,911,19,0,1,9,911,1,
33712,3,0,26,1212,28,1,0,13,1212,0,
64969,2,1,51,1219,53,0,1,25,2469,0,
87637,3,0,70,137,71,0,1,35,137,1,
53848,2,1,43,98,43,0,1,21,1348,0,
82491,2,1,65,1241,67,0,1,32,2491,0,
61775,3,0,49,525,50,1,0,24,1775,1,
4805,2,1,3,1055,4,1,0,1,2305,1,
14654,2,1,11,904,12,1,0,5,2154,1,
80985,2,1,64,985,65,0,1,32,985,1,
57980,2,1,46,480,47,0,1,23,480,1,
45573,2,1,36,573,37,0,1,18,573,1,
17608,3,0,14,108,15,0,1,7,108,1,
32330,3,0,25,1080,26,1,0,12,2330,1,
16876,2,1,13,626,14,1,0,6,1876,1,
14927,3,0,11,1177,13,0,1,5,2427,0,
9242,3,0,7,492,8,1,0,3,1742,1,
89192,3,0,71,442,72,1,0,35,1692,1,
20594,2,1,16,594,17,0,1,8,594,1,
15163,3,0,12,163,13,0,1,6,163,1,
34584,2,1,27,834,28,1,0,13,2084,1,
54571,3,0,43,821,44,1,0,21,2071,1,
19188,3,0,15,438,16,1,0,7,1688,1,
24557,2,1,19,807,20,1,0,9,2057,1,
75779,3,0,60,779,61,0,1,30,779,1,
75962,2,1,60,962,61,0,1,30,962,1,
67189,3,0,53,939,54,1,0,26,2189,1,
23344,2,1,18,844,19,0,1,9,844,1,
29378,2,1,23,628,24,1,0,11,1878,1,
86141,3,0,68,1141,70,1,0,34,1141,0,
51066,3,0,40,1066,41,0,1,20,1066,1,
74113,3,0,59,363,60,1,0,29,1613,1,
2330,2,1,1,1080,2,1,0,0,2330,1,
78550,2,1,62,1050,63,0,1,31,1050,1,
6165,2,1,4,1165,6,1,0,2,1165,0,
81425,3,0,65,175,66,1,0,32,1425,1,
286,3,0,0,286,1,0,1,0,286,1,
12089,2,1,9,839,10,1,0,4,2089,1,
4816,2,1,3,1066,4,1,0,1,2316,1,
54811,3,0,43,1061,44,1,0,21,2311,1,
86011,3,0,68,1011,69,0,1,34,1011,1,
31153,3,0,24,1153,26,1,0,12,1153,0,
90794,2,1,72,794,73,0,1,36,794,1,
19462,2,1,15,712,16,1,0,7,1962,1,
23792,2,1,19,42,19,0,1,9,1292,0,
74800,2,1,59,1050,60,1,0,29,2300,1,
24978,3,0,19,1228,21,0,1,9,2478,0,
24464,2,1,19,714,20,1,0,9,1964,1,
9546,2,1,7,796,8,1,0,3,2046,1,
45769,3,0,36,769,37,0,1,18,769,1,
98151,2,1,78,651,79,0,1,39,651,1,
1934,3,0,1,684,2,1,0,0,1934,1,
70264,2,1,56,264,57,0,1,28,264,1,
15209,3,0,12,209,13,0,1,6,209,1,
956,2,1,0,956,1,0,1,0,956,1,
36564,2,1,29,314,30,1,0,14,1564,1,
44396,3,0,35,646,36,1,0,17,1896,1,
43992,2,1,35,242,36,1,0,17,1492,1,
31658,2,1,25,408,26,1,0,12,1658,1,
69692,2,1,55,942,56,1,0,27,2192,1,
85284,3,0,68,284,69,0,1,34,284,1,
43107,2,1,34,607,35,0,1,17,607,1,
3974,3,0,3,224,4,1,0,1,1474,1,
32204,3,0,25,954,26,1,0,12,2204,1,
38528,3,0,30,1028,31,0,1,15,1028,1,
44931,3,0,35,1181,37,0,1,17,2431,0,
44807,3,0,35,1057,36,1,0,17,2307,1,
93317,2,1,74,817,75,0,1,37,817,1,
61314,3,0,49,64,49,0,1,24,1314,0,
64458,3,0,51,708,52,1,0,25,1958,1,
87644,3,0,70,144,71,0,1,35,144,1,
23451,2,1,18,951,19,0,1,9,951,1,
91342,3,0,73,92,73,0,1,36,1342,0,
77356,2,1,61,1106,63,0,1,30,2356,0,
31135,3,0,24,1135,26,1,0,12,1135,0,
2306,2,1,1,1056,2,1,0,0,2306,1,
52285,2,1,41,1035,42,1,0,20,2285,1,
97430,3,0,77,1180,79,0,1,38,2430,0,
29517,2,1,23,767,24,1,0,11,2017,1,
25110,3,0,20,110,21,0,1,10,110,1,
3809,2,1,3,59,3,0,1,1,1309,0,
98078,2,1,78,578,79,0,1,39,578,1,
66386,2,1,53,136,54,1,0,26,1386,1,
15032,3,0,12,32,12,1,0,6,32,0,
68761,2,1,55,11,55,0,1,27,1261,0,
28138,2,1,22,638,23,0,1,11,638,1,
48215,2,1,38,715,39,0,1,19,715,1,
21874,2,1,17,624,18,1,0,8,1874,1,
4114,3,0,3,364,4,1,0,1,1614,1,
32394,3,0,25,1144,27,0,1,12,2394,0,
82690,2,1,66,190,67,0,1,33,190,1,
82891,2,1,66,391,67,0,1,33,391,1,
32300,2,1,25,1050,26,1,0,12,2300,1,
50317,2,1,40,317,41,0,1,20,317,1,
2166,2,1,1,916,2,1,0,0,2166,1,
46472,2,1,37,222,38,1,0,18,1472,1,
50401,2,1,40,401,41,0,1,20,401,1,
21283,2,1,17,33,17,0,1,8,1283,0,
28210,2,1,22,710,23,0,1,11,710,1,
29273,2,1,23,523,24,1,0,11,1773,1,
13296,2,1,10,796,11,0,1,5,796,1,
71151,2,1,56,1151,58,1,0,28,1151,0,
70410,3,0,56,410,57,0,1,28,410,1,
97913,2,1,78,413,79,0,1,39,413,1,
50729,2,1,40,729,41,0,1,20,729,1,
9676,2,1,7,926,8,1,0,3,2176,1,
33295,2,1,26,795,27,0,1,13,795,1,
19022,3,0,15,272,16,1,0,7,1522,1,
93092,2,1,74,592,75,0,1,37,592,1,
7827,3,0,6,327,7,0,1,3,327,1,
38665,3,0,30,1165,32,1,0,15,1165,0,
49090,3,0,39,340,40,1,0,19,1590,1,
70899,2,1,56,899,57,0,1,28,899,1,
17057,2,1,13,807,14,1,0,6,2057,1,
65176,2,1,52,176,53,0,1,26,176,1,
26154,3,0,20,1154,22,1,0,10,1154,0,
64870,3,0,51,1120,53,0,1,25,2370,0,
21969,2,1,17,719,18,1,0,8,1969,1,
74687,2,1,59,937,60,1,0,29,2187,1,
93822,3,0,75,72,75,0,1,37,1322,0,
50938,2,1,40,938,41,0,1,20,938,1,
44056,2,1,35,306,36,1,0,17,1556,1,
55697,3,0,44,697,45,0,1,22,697,1,
53663,3,0,42,1163,44,1,0,21,1163,0,
15500,3,0,12,500,13,0,1,6,500,1,
31353,3,0,25,103,26,1,0,12,1353,1,
79089,3,0,63,339,64,1,0,31,1589,1,
8481,2,1,6,981,7,0,1,3,981,1,
456,3,0,0,456,1,0,1,0,456,1,
45593,2,1,36,593,37,0,1,18,593,1,
96214,3,0,76,1214,78,1,0,38,1214,0,
80102,3,0,64,102,65,0,1,32,102,1,
59556,3,0,47,806,48,1,0,23,2056,1,
4377,3,0,3,627,4,1,0,1,1877,1,
57945,2,1,46,445,47,0,1,23,445,1,
29566,3,0,23,816,24,1,0,11,2066,1,
12579,2,1,10,79,10,1,0,5,79,0,
30083,3,0,24,83,24,1,0,12,83,0,
71030,2,1,56,1030,57,0,1,28,1030,1,
35808,2,1,28,808,29,0,1,14,808,1,
19072,3,0,15,322,16,1,0,7,1572,1,
73911,2,1,59,161,60,1,0,29,1411,1,
36002,3,0,28,1002,29,0,1,14,1002,1,
50959,2,1,40,959,41,0,1,20,959,1,
72959,3,0,58,459,59,0,1,29,459,1,
73305,2,1,58,805,59,0,1,29,805,1,
47450,2,1,37,1200,39,0,1,18,2450,0,
79794,2,1,63,1044,64,1,0,31,2294,1,
28887,2,1,23,137,24,1,0,11,1387,1,
90664,2,1,72,664,73,0,1,36,664,1,
62574,2,1,50,74,50,1,0,25,74,0,
65619,3,0,52,619,53,0,1,26,619,1,
24707,2,1,19,957,20,1,0,9,2207,1,
11473,3,0,9,223,10,1,0,4,1473,1,
80362,3,0,64,362,65,0,1,32,362,1,
91933,2,1,73,683,74,1,0,36,1933,1,
23980,3,0,19,230,20,1,0,9,1480,1,
35949,2,1,28,949,29,0,1,14,949,1,
41204,3,0,32,1204,34,1,0,16,1204,0,
16457,3,0,13,207,14,1,0,6,1457,1,
56730,3,0,45,480,46,1,0,22,1730,1,
48470,2,1,38,970,39,0,1,19,970,1,
66101,2,1,52,1101,54,1,0,26,1101,0,
43076,2,1,34,576,35,0,1,17,576,1,
24944,3,0,19,1194,21,0,1,9,2444,0,
16009,2,1,12,1009,13,0,1,6,1009,1,
77540,2,1,62,40,62,1,0,31,40,0,
14985,2,1,11,1235,13,0,1,5,2485,0,
7565,3,0,6,65,6,1,0,3,65,0,
45998,3,0,36,998,37,0,1,18,998,1,
43543,3,0,34,1043,35,0,1,17,1043,1,
51121,3,0,40,1121,42,1,0,20,1121,0,
38431,3,0,30,931,31,0,1,15,931,1,
77535,2,1,62,35,62,1,0,31,35,0,
63660,2,1,50,1160,52,1,0,25,1160,0,
84974,2,1,67,1224,69,0,1,33,2474,0,
33853,3,0,27,103,28,1,0,13,1353,1,
83946,3,0,67,196,68,1,0,33,1446,1,
8035,2,1,6,535,7,0,1,3,535,1,
22334,2,1,17,1084,18,1,0,8,2334,1,
72991,3,0,58,491,59,0,1,29,491,1,
90699,2,1,72,699,73,0,1,36,699,1,
8590,2,1,6,1090,7,0,1,3,1090,1,
69046,2,1,55,296,56,1,0,27,1546,1,
66560,3,0,53,310,54,1,0,26,1560,1,
8821,2,1,7,71,7,0,1,3,1321,0,
35520,3,0,28,520,29,0,1,14,520,1,
33755,2,1,27,5,27,0,1,13,1255,0,
91933,2,1,73,683,74,1,0,36,1933,1,
43022,2,1,34,522,35,0,1,17,522,1,
77562,2,1,62,62,62,1,0,31,62,0,
9944,2,1,7,1194,9,0,1,3,2444,0,
60170,2,1,48,170,49,0,1,24,170,1,
93482,2,1,74,982,75,0,1,37,982,1,
40527,2,1,32,527,33,0,1,16,527,1,
12459,2,1,9,1209,11,0,1,4,2459,0,
34769,3,0,27,1019,28,1,0,13,2269,1,
84944,2,1,67,1194,69,0,1,33,2444,0,
26358,2,1,21,108,22,1,0,10,1358,1,
16137,2,1,12,1137,14,1,0,6,1137,0,
51747,2,1,41,497,42,1,0,20,1747,1,
34869,2,1,27,1119,29,0,1,13,2369,0,
58244,3,0,46,744,47,0,1,23,744,1,
90828,2,1,72,828,73,0,1,36,828,1,
75501,3,0,60,501,61,0,1,30,501,1,
95210,3,0,76,210,77,0,1,38,210,1,
78304,2,1,62,804,63,0,1,31,804,1,
87453,3,0,69,1203,71,0,1,34,2453,0,
38827,3,0,31,77,31,0,1,15,1327,0,
41687,2,1,33,437,34,1,0,16,1687,1,
29921,3,0,23,1171,25,0,1,11,2421,0,
85923,2,1,68,923,69,0,1,34,923,1,
51884,2,1,41,634,42,1,0,20,1884,1,
79160,2,1,63,410,64,1,0,31,1660,1,
241,2,1,0,241,1,0,1,0,241,1,
22156,2,1,17,906,18,1,0,8,2156,1,
86286,3,0,69,36,69,0,1,34,1286,0,
49368,2,1,39,618,40,1,0,19,1868,1,
86455,3,0,69,205,70,1,0,34,1455,1,
4499,3,0,3,749,4,1,0,1,1999,1,
50491,2,1,40,491,41,0,1,20,491,1,
70890,3,0,56,890,57,0,1,28,890,1,
21038,2,1,16,1038,17,0,1,8,1038,1,
61253,2,1,49,3,49,0,1,24,1253,0,
95683,2,1,76,683,77,0,1,38,683,1,
39014,2,1,31,264,32,1,0,15,1514,1,
12089,3,0,9,839,10,1,0,4,2089,1,
49528,3,0,39,778,40,1,0,19,2028,1,
46481,2,1,37,231,38,1,0,18,1481,1,
2549,2,1,2,49,2,1,0,1,49,0,
23140,2,1,18,640,19,0,1,9,640,1,
66278,2,1,53,28,53,0,1,26,1278,0,
39742,3,0,31,992,32,1,0,15,2242,1,
50576,2,1,40,576,41,0,1,20,576,1,
39679,3,0,31,929,32,1,0,15,2179,1,
25967,2,1,20,967,21,0,1,10,967,1,
1965,3,0,1,715,2,1,0,0,1965,1,
3901,2,1,3,151,4,1,0,1,1401,1,
4317,3,0,3,567,4,1,0,1,1817,1,
21331,3,0,17,81,17,0,1,8,1331,0,
11232,2,1,8,1232,10,1,0,4,1232,0,
61472,2,1,49,222,50,1,0,24,1472,1,
81300,3,0,65,50,65,0,1,32,1300,0,
81504,3,0,65,254,66,1,0,32,1504,1,
17186,2,1,13,936,14,1,0,6,2186,1,
48493,3,0,38,993,39,0,1,19,993,1,
10441,3,0,8,441,9,0,1,4,441,1,
8958,2,1,7,208,8,1,0,3,1458,1,
18428,2,1,14,928,15,0,1,7,928,1,
32127,2,1,25,877,26,1,0,12,2127,1,
61722,3,0,49,472,50,1,0,24,1722,1,
57818,2,1,46,318,47,0,1,23,318,1,
6766,3,0,5,516,6,1,0,2,1766,1,
7628,3,0,6,128,7,0,1,3,128,1,
83481,2,1,66,981,67,0,1,33,981,1,
62702,2,1,50,202,51,0,1,25,202,1,
40847,2,1,32,847,33,0,1,16,847,1,
93090,2,1,74,590,75,0,1,37,590,1,
22599,2,1,18,99,18,1,0,9,99,0,
66259,2,1,53,9,53,0,1,26,1259,0,
43382,3,0,34,882,35,0,1,17,882,1,
5180,2,1,4,180,5,0,1,2,180,1,
63395,3,0,50,895,51,0,1,25,895,1,
47110,3,0,37,860,38,1,0,18,2110,1,
44247,2,1,35,497,36,1,0,17,1747,1,
49041,2,1,39,291,40,1,0,19,1541,1,
74048,3,0,59,298,60,1,0,29,1548,1,
10165,3,0,8,165,9,0,1,4,165,1,
22059,2,1,17,809,18,1,0,8,2059,1,
61150,2,1,48,1150,50,1,0,24,1150,0,
24962,3,0,19,1212,21,0,1,9,2462,0,
34542,2,1,27,792,28,1,0,13,2042,1,
5342,3,0,4,342,5,0,1,2,342,1,
82476,2,1,65,1226,67,0,1,32,2476,0,
24386,2,1,19,636,20,1,0,9,1886,1,
14411,3,0,11,661,12,1,0,5,1911,1,
22363,3,0,17,1113,19,0,1,8,2363,0,
14546,2,1,11,796,12,1,0,5,2046,1,
87705,3,0,70,205,71,0,1,35,205,1,
37612,3,0,30,112,31,0,1,15,112,1,
61429,2,1,49,179,50,1,0,24,1429,1,
4814,2,1,3,1064,4,1,0,1,2314,1,
59179,2,1,47,429,48,1,0,23,1679,1,
5492,3,0,4,492,5,0,1,2,492,1,
53569,2,1,42,1069,43,0,1,21,1069,1,
29291,2,1,23,541,24,1,0,11,1791,1,
46315,3,0,37,65,37,0,1,18,1315,0,
79074,3,0,63,324,64,1,0,31,1574,1,
94906,3,0,75,1156,77,0,1,37,2406,0,
29929,3,0,23,1179,25,0,1,11,2429,0,
82313,2,1,65,1063,66,1,0,32,2313,1,
78042,3,0,62,542,63,0,1,31,542,1,
45558,2,1,36,558,37,0,1,18,558,1,
42021,3,0,33,771,34,1,0,16,2021,1,
27705,3,0,22,205,23,0,1,11,205,1,
14640,2,1,11,890,12,1,0,5,2140,1,
66100,2,1,52,1100,53,0,1,26,1100,1,
27599,3,0,22,99,22,1,0,11,99,0,
50704,2,1,40,704,41,0,1,20,704,1,
39297,2,1,31,547,32,1,0,15,1797,1,
76138,2,1,60,1138,62,1,0,30,1138,0,
38675,3,0,30,1175,32,1,0,15,1175,0,
23429,2,1,18,929,19,0,1,9,929,1,
83900,3,0,67,150,68,1,0,33,1400,1,
29342,2,1,23,592,24,1,0,11,1842,1,
6370,2,1,5,120,6,1,0,2,1370,1,
10773,2,1,8,773,9,0,1,4,773,1,
72548,2,1,58,48,58,1,0,29,48,0,
17332,3,0,13,1082,14,1,0,6,2332,1,
61345,2,1,49,95,49,0,1,24,1345,0,
97564,3,0,78,64,78,1,0,39,64,0,
47336,2,1,37,1086,38,1,0,18,2336,1,
70048,2,1,56,48,56,1,0,28,48,0,
9216,2,1,7,466,8,1,0,3,1716,1,
68431,2,1,54,931,55,0,1,27,931,1,
86599,2,1,69,349,70,1,0,34,1599,1,
91168,3,0,72,1168,74,1,0,36,1168,0,
85372,3,0,68,372,69,0,1,34,372,1,
14520,3,0,11,770,12,1,0,5,2020,1,
36584,2,1,29,334,30,1,0,14,1584,1,
11484,3,0,9,234,10,1,0,4,1484,1,
1271,2,1,1,21,1,0,1,0,1271,0,
55991,3,0,44,991,45,0,1,22,991,1,
18496,2,1,14,996,15,0,1,7,996,1,
55895,3,0,44,895,45,0,1,22,895,1,
24342,2,1,19,592,20,1,0,9,1842,1,
36887,2,1,29,637,30,1,0,14,1887,1,
41098,3,0,32,1098,33,0,1,16,1098,1,
85613,2,1,68,613,69,0,1,34,613,1,
54282,3,0,43,532,44,1,0,21,1782,1,
58775,2,1,47,25,47,0,1,23,1275,0,
87770,3,0,70,270,71,0,1,35,270,1,
58674,2,1,46,1174,48,1,0,23,1174,0,
92649,3,0,74,149,75,0,1,37,149,1,
56350,2,1,45,100,46,1,0,22,1350,1,
55870,3,0,44,870,45,0,1,22,870,1,
76844,3,0,61,594,62,1,0,30,1844,1,
34247,2,1,27,497,28,1,0,13,1747,1,
61944,3,0,49,694,50,1,0,24,1944,1,
26787,2,1,21,537,22,1,0,10,1787,1,
90707,2,1,72,707,73,0,1,36,707,1,
78338,2,1,62,838,63,0,1,31,838,1,
55283,2,1,44,283,45,0,1,22,283,1,
41540,2,1,33,290,34,1,0,16,1540,1,
93244,2,1,74,744,75,0,1,37,744,1,
13897,3,0,11,147,12,1,0,5,1397,1,
52988,2,1,42,488,43,0,1,21,488,1,
